,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kneighborsclassifier__n_neighbors,param_kneighborsclassifier__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
27,0.0013767242431640624,0.0002459421688112009,0.003636074066162109,0.0011339133822359192,27,distance,"{'kneighborsclassifier__n_neighbors': 27, 'kneighborsclassifier__weights': 'distance'}",0.8421052631578947,0.8947368421052632,0.9473684210526315,1.0,0.85,0.9068421052631578,0.059815042716527884,25
22,0.0008930206298828125,0.00018495311707860824,0.0029442310333251953,0.00029433520509613935,23,uniform,"{'kneighborsclassifier__n_neighbors': 23, 'kneighborsclassifier__weights': 'uniform'}",0.8421052631578947,0.8421052631578947,0.9473684210526315,1.0,0.85,0.8963157894736842,0.0653903683810415,26
29,0.0013194561004638671,9.026256613641971e-05,0.0033314704895019533,0.0004857271560002772,29,distance,"{'kneighborsclassifier__n_neighbors': 29, 'kneighborsclassifier__weights': 'distance'}",0.8421052631578947,0.8421052631578947,0.9473684210526315,1.0,0.85,0.8963157894736842,0.0653903683810415,26
33,0.001334810256958008,5.273021306561954e-05,0.0030756473541259767,0.00037821968930020687,33,distance,"{'kneighborsclassifier__n_neighbors': 33, 'kneighborsclassifier__weights': 'distance'}",0.8421052631578947,0.8421052631578947,0.9473684210526315,1.0,0.8,0.8863157894736842,0.07484795298792074,28
31,0.0014276981353759765,0.0001654520773563282,0.0030602931976318358,0.00021959820945662668,31,distance,"{'kneighborsclassifier__n_neighbors': 31, 'kneighborsclassifier__weights': 'distance'}",0.8421052631578947,0.8421052631578947,0.9473684210526315,1.0,0.8,0.8863157894736842,0.07484795298792074,28
30,0.001411771774291992,0.00011090945291782769,0.005648469924926758,0.0009737041577966385,31,uniform,"{'kneighborsclassifier__n_neighbors': 31, 'kneighborsclassifier__weights': 'uniform'}",0.8421052631578947,0.8421052631578947,0.9473684210526315,1.0,0.8,0.8863157894736842,0.07484795298792074,28
26,0.0012831687927246094,0.00019459904948198546,0.004961729049682617,0.0003214258446474852,27,uniform,"{'kneighborsclassifier__n_neighbors': 27, 'kneighborsclassifier__weights': 'uniform'}",0.8421052631578947,0.8421052631578947,0.9473684210526315,1.0,0.8,0.8863157894736842,0.07484795298792074,28
24,0.001265716552734375,5.349900416541727e-05,0.004517173767089844,0.0001583966339512975,25,uniform,"{'kneighborsclassifier__n_neighbors': 25, 'kneighborsclassifier__weights': 'uniform'}",0.8421052631578947,0.8421052631578947,0.9473684210526315,1.0,0.8,0.8863157894736842,0.07484795298792074,28
28,0.0013326644897460938,6.286453706633219e-05,0.004792499542236328,7.334112027236103e-05,29,uniform,"{'kneighborsclassifier__n_neighbors': 29, 'kneighborsclassifier__weights': 'uniform'}",0.8421052631578947,0.8421052631578947,0.9473684210526315,1.0,0.8,0.8863157894736842,0.07484795298792074,28
35,0.0015659809112548828,0.0005791007247613887,0.0033538818359375,0.0009674466057225015,35,distance,"{'kneighborsclassifier__n_neighbors': 35, 'kneighborsclassifier__weights': 'distance'}",0.8421052631578947,0.8421052631578947,0.9473684210526315,0.9473684210526315,0.8,0.8757894736842105,0.060432421450136074,34
32,0.001894998550415039,0.0008716546654363551,0.0053841590881347655,0.0003985554155367577,33,uniform,"{'kneighborsclassifier__n_neighbors': 33, 'kneighborsclassifier__weights': 'uniform'}",0.8421052631578947,0.7894736842105263,0.9473684210526315,0.9473684210526315,0.8,0.8652631578947367,0.06931401108696555,35
37,0.0014629840850830078,0.00034099406344246976,0.0030579566955566406,0.00015653998166893657,37,distance,"{'kneighborsclassifier__n_neighbors': 37, 'kneighborsclassifier__weights': 'distance'}",0.8421052631578947,0.8421052631578947,0.9473684210526315,0.8947368421052632,0.8,0.8652631578947367,0.050875983046713966,35
39,0.0013032913208007812,1.5316496445836074e-05,0.0030402183532714845,0.00021745868841322979,39,distance,"{'kneighborsclassifier__n_neighbors': 39, 'kneighborsclassifier__weights': 'distance'}",0.8421052631578947,0.8421052631578947,0.9473684210526315,0.8947368421052632,0.8,0.8652631578947367,0.050875983046713966,35
41,0.0012412548065185546,0.00021748659354819394,0.0029314517974853515,0.00017274663188484164,41,distance,"{'kneighborsclassifier__n_neighbors': 41, 'kneighborsclassifier__weights': 'distance'}",0.8421052631578947,0.7894736842105263,0.9473684210526315,0.8947368421052632,0.8,0.8547368421052631,0.05932211706781206,38
47,0.0012146949768066407,0.00010869705667299013,0.0026892662048339845,0.00023298009807814802,47,distance,"{'kneighborsclassifier__n_neighbors': 47, 'kneighborsclassifier__weights': 'distance'}",0.8421052631578947,0.7894736842105263,0.9473684210526315,0.8421052631578947,0.8,0.8442105263157895,0.055858943837564595,39
43,0.0012423038482666016,0.00018017912745841395,0.0028381824493408205,0.00028107624861593795,43,distance,"{'kneighborsclassifier__n_neighbors': 43, 'kneighborsclassifier__weights': 'distance'}",0.8421052631578947,0.7894736842105263,0.9473684210526315,0.8421052631578947,0.8,0.8442105263157895,0.055858943837564595,39
36,0.0012778282165527345,4.0097043550361924e-05,0.005067110061645508,0.0004829724430946358,37,uniform,"{'kneighborsclassifier__n_neighbors': 37, 'kneighborsclassifier__weights': 'uniform'}",0.8421052631578947,0.7894736842105263,0.9473684210526315,0.8421052631578947,0.8,0.8442105263157895,0.055858943837564595,39
38,0.0012892723083496095,5.1188996405120324e-05,0.00461421012878418,0.00021561311931903425,39,uniform,"{'kneighborsclassifier__n_neighbors': 39, 'kneighborsclassifier__weights': 'uniform'}",0.8421052631578947,0.7894736842105263,0.9473684210526315,0.8421052631578947,0.8,0.8442105263157895,0.055858943837564595,39
34,0.001436758041381836,0.00021956761102753244,0.004807090759277344,0.00035479112254930574,35,uniform,"{'kneighborsclassifier__n_neighbors': 35, 'kneighborsclassifier__weights': 'uniform'}",0.8421052631578947,0.7894736842105263,0.9473684210526315,0.8421052631578947,0.8,0.8442105263157895,0.055858943837564595,39
45,0.0011957168579101562,0.00013060354758168022,0.0029463768005371094,7.532548155667842e-05,45,distance,"{'kneighborsclassifier__n_neighbors': 45, 'kneighborsclassifier__weights': 'distance'}",0.8421052631578947,0.7894736842105263,0.9473684210526315,0.8421052631578947,0.75,0.8342105263157894,0.06636589585746572,44
49,0.0012178421020507812,0.00017799942156437746,0.0030169010162353514,0.00010732167044762934,49,distance,"{'kneighborsclassifier__n_neighbors': 49, 'kneighborsclassifier__weights': 'distance'}",0.8421052631578947,0.7894736842105263,0.9473684210526315,0.8421052631578947,0.75,0.8342105263157894,0.06636589585746572,44
40,0.0013531208038330077,3.004815751819164e-05,0.0054015636444091795,0.0005369157054204334,41,uniform,"{'kneighborsclassifier__n_neighbors': 41, 'kneighborsclassifier__weights': 'uniform'}",0.8421052631578947,0.7894736842105263,0.9473684210526315,0.8421052631578947,0.75,0.8342105263157894,0.06636589585746572,44
51,0.0012052536010742187,0.00015996230078032286,0.002711200714111328,0.0004042801523569057,51,distance,"{'kneighborsclassifier__n_neighbors': 51, 'kneighborsclassifier__weights': 'distance'}",0.8421052631578947,0.7894736842105263,0.9473684210526315,0.8421052631578947,0.75,0.8342105263157894,0.06636589585746572,44
42,0.001208019256591797,0.00010336256875342283,0.0049117088317871095,0.00039061848068757586,43,uniform,"{'kneighborsclassifier__n_neighbors': 43, 'kneighborsclassifier__weights': 'uniform'}",0.8421052631578947,0.7894736842105263,0.9473684210526315,0.7894736842105263,0.75,0.8236842105263158,0.06842105263157892,48
44,0.001309680938720703,3.8154243729954426e-05,0.004793405532836914,0.0003006524267538903,45,uniform,"{'kneighborsclassifier__n_neighbors': 45, 'kneighborsclassifier__weights': 'uniform'}",0.8421052631578947,0.7894736842105263,0.8947368421052632,0.8421052631578947,0.75,0.8236842105263158,0.049652532273982114,48
48,0.0012290000915527344,5.4204326318633625e-05,0.004614925384521485,0.0009337460199601709,49,uniform,"{'kneighborsclassifier__n_neighbors': 49, 'kneighborsclassifier__weights': 'uniform'}",0.8421052631578947,0.7894736842105263,0.8947368421052632,0.8421052631578947,0.75,0.8236842105263158,0.049652532273982114,48
46,0.0012785434722900391,0.0001690986255627793,0.004928445816040039,0.00035744887004991917,47,uniform,"{'kneighborsclassifier__n_neighbors': 47, 'kneighborsclassifier__weights': 'uniform'}",0.8421052631578947,0.7894736842105263,0.8947368421052632,0.8421052631578947,0.7,0.8136842105263158,0.0658715277775243,51
50,0.001209402084350586,0.0001731413121767682,0.004424667358398438,0.0005718188296800302,51,uniform,"{'kneighborsclassifier__n_neighbors': 51, 'kneighborsclassifier__weights': 'uniform'}",0.8421052631578947,0.7894736842105263,0.8947368421052632,0.7894736842105263,0.7,0.8031578947368422,0.06468333261363039,52
