,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_columntransformer__cat__imputer,param_columntransformer__num__imputer,param_kneighborsclassifier__n_neighbors,param_kneighborsclassifier__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
158,0.021961355209350587,0.0016288227825358294,0.01916675567626953,0.0004487038013405537,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),3,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 3, 'kneighborsclassifier__weights': 'uniform'}",0.7463768115942029,0.9565217391304348,0.9130434782608695,0.7536231884057971,0.8840579710144928,0.8507246376811596,0.08544581433613725,91
139,0.022808074951171875,0.001370190665558553,0.016187047958374022,0.0016497659699697242,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),35,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 35, 'kneighborsclassifier__weights': 'distance'}",0.7101449275362319,0.9565217391304348,0.9057971014492754,0.782608695652174,0.8985507246376812,0.8507246376811594,0.09046079150334628,93
118,0.025995302200317382,0.00913365440405353,0.0208585262298584,0.0004921131352816198,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),15,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 15, 'kneighborsclassifier__weights': 'uniform'}",0.6811594202898551,0.9710144927536232,0.9202898550724637,0.782608695652174,0.8985507246376812,0.8507246376811594,0.10486986965290168,93
112,0.021740436553955078,0.00018816667333011638,0.020500040054321288,0.00032481447913436856,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),9,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 9, 'kneighborsclassifier__weights': 'uniform'}",0.6739130434782609,0.9637681159420289,0.9347826086956522,0.7681159420289855,0.9130434782608695,0.8507246376811594,0.11118879871777758,93
116,0.023022985458374022,0.0033969520536700623,0.02128763198852539,0.0009245137465299642,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),13,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 13, 'kneighborsclassifier__weights': 'uniform'}",0.6739130434782609,0.9710144927536232,0.927536231884058,0.782608695652174,0.8985507246376812,0.8507246376811594,0.10822118668170706,93
12,0.01690068244934082,0.0010377746538004252,0.017237329483032228,0.003342937475607139,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),13,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 13, 'kneighborsclassifier__weights': 'uniform'}",0.6739130434782609,0.9710144927536232,0.927536231884058,0.782608695652174,0.8985507246376812,0.8507246376811594,0.10822118668170706,93
77,0.018146800994873046,0.0003806891621215638,0.014880990982055664,0.001672006085654992,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),25,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 25, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9637681159420289,0.9130434782608695,0.7753623188405797,0.9057971014492754,0.8507246376811594,0.09942071238343475,93
8,0.01860785484313965,0.008314189782978175,0.021312475204467773,0.009351694746725784,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),9,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 9, 'kneighborsclassifier__weights': 'uniform'}",0.6884057971014492,0.9637681159420289,0.927536231884058,0.7608695652173914,0.9130434782608695,0.8507246376811594,0.10675563397508925,93
193,0.026306724548339842,0.00514728766193764,0.02024250030517578,0.0026643577629449633,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),37,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 37, 'kneighborsclassifier__weights': 'distance'}",0.7101449275362319,0.9565217391304348,0.9130434782608695,0.782608695652174,0.8913043478260869,0.8507246376811594,0.09069268317195368,93
168,0.022751426696777342,0.0005366040005781222,0.020924091339111328,0.0004429113693548219,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),13,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 13, 'kneighborsclassifier__weights': 'uniform'}",0.6739130434782609,0.9710144927536232,0.927536231884058,0.782608695652174,0.8985507246376812,0.8507246376811594,0.10822118668170706,93
183,0.021669769287109376,0.0001615204914640151,0.016343021392822267,0.0005341035448489402,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),27,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 27, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9637681159420289,0.9057971014492754,0.782608695652174,0.9057971014492754,0.8507246376811594,0.0975008011104589,93
60,0.01735076904296875,0.0007474745373845842,0.018156766891479492,0.0016245778648828531,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),9,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 9, 'kneighborsclassifier__weights': 'uniform'}",0.6884057971014492,0.9637681159420289,0.927536231884058,0.7608695652173914,0.9130434782608695,0.8507246376811594,0.10675563397508925,93
190,0.021255683898925782,0.0019583268865544976,0.022683095932006837,0.001326426069652409,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),35,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 35, 'kneighborsclassifier__weights': 'uniform'}",0.6956521739130435,0.9637681159420289,0.927536231884058,0.7753623188405797,0.8913043478260869,0.8507246376811594,0.10005249619764177,93
143,0.02093682289123535,0.0005585818437736774,0.01668415069580078,0.00019991630872438713,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),39,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 39, 'kneighborsclassifier__weights': 'distance'}",0.717391304347826,0.9637681159420289,0.8985507246376812,0.7753623188405797,0.8985507246376812,0.8507246376811594,0.0903446224667171,93
64,0.025933504104614258,0.006706336812911949,0.02468104362487793,0.005334340202207397,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),13,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 13, 'kneighborsclassifier__weights': 'uniform'}",0.6739130434782609,0.9710144927536232,0.927536231884058,0.782608695652174,0.8985507246376812,0.8507246376811594,0.10822118668170706,93
191,0.022219324111938478,0.0003162354626190989,0.017710113525390626,0.00019827761729503783,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),35,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 35, 'kneighborsclassifier__weights': 'distance'}",0.7101449275362319,0.9565217391304348,0.9057971014492754,0.782608695652174,0.8913043478260869,0.8492753623188406,0.08973811930674039,107
129,0.021942853927612305,0.0014298970333393407,0.017045211791992188,0.0011678428267582804,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),25,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 25, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9637681159420289,0.9130434782608695,0.7753623188405797,0.8985507246376812,0.8492753623188406,0.09865723144995656,107
135,0.021347570419311523,0.0001307872622282989,0.016391420364379884,0.00034574734024228414,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),31,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 31, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9565217391304348,0.927536231884058,0.7753623188405797,0.8913043478260869,0.8492753623188406,0.09844410259560403,107
187,0.02227025032043457,0.0006589383755940661,0.016738128662109376,0.00030345009365218516,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),31,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 31, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9565217391304348,0.927536231884058,0.7753623188405797,0.8913043478260869,0.8492753623188406,0.09844410259560403,107
185,0.023633193969726563,0.004404526242048342,0.016478586196899413,0.00039454989858380064,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),29,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 29, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9565217391304348,0.927536231884058,0.7753623188405797,0.8913043478260869,0.8492753623188406,0.09844410259560403,107
137,0.028363847732543947,0.007877174929403891,0.02134995460510254,0.00573309540897804,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),33,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 33, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9565217391304348,0.9202898550724637,0.782608695652174,0.8913043478260869,0.8492753623188406,0.09628687096738024,107
164,0.026025772094726562,0.0026657320647708936,0.025327444076538086,0.0034901401476517702,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),9,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 9, 'kneighborsclassifier__weights': 'uniform'}",0.6739130434782609,0.9565217391304348,0.9347826086956522,0.7681159420289855,0.9130434782608695,0.8492753623188406,0.10974373923271044,107
141,0.02213177680969238,0.0023678634086474262,0.01739959716796875,0.001147874863467753,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),37,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 37, 'kneighborsclassifier__weights': 'distance'}",0.7028985507246377,0.9637681159420289,0.9057971014492754,0.782608695652174,0.8913043478260869,0.8492753623188406,0.09374470509447087,107
131,0.027623653411865234,0.010396624351857446,0.019177627563476563,0.002904704926838055,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),27,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 27, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9637681159420289,0.9130434782608695,0.7753623188405797,0.8985507246376812,0.8492753623188406,0.09865723144995656,107
14,0.018359947204589843,0.0012389568810002893,0.021494436264038085,0.0032066415590224456,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),15,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 15, 'kneighborsclassifier__weights': 'uniform'}",0.6811594202898551,0.9710144927536232,0.9202898550724637,0.782608695652174,0.8913043478260869,0.8492753623188406,0.10424713338176486,107
122,0.020758533477783205,0.0004193953070944193,0.020691490173339842,0.0003869102245981399,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),19,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 19, 'kneighborsclassifier__weights': 'uniform'}",0.7028985507246377,0.9710144927536232,0.8985507246376812,0.7753623188405797,0.8985507246376812,0.8492753623188406,0.09650476414253038,107
83,0.01752605438232422,0.000880875991566729,0.01439967155456543,0.0015008064602921281,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),31,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 31, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9565217391304348,0.927536231884058,0.7753623188405797,0.8913043478260869,0.8492753623188406,0.09844410259560403,107
70,0.017040395736694337,0.0009969782368341197,0.018232965469360353,0.001975713846646886,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),19,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 19, 'kneighborsclassifier__weights': 'uniform'}",0.7028985507246377,0.9710144927536232,0.9057971014492754,0.7681159420289855,0.8985507246376812,0.8492753623188406,0.09844410259560403,107
31,0.01621217727661133,0.00048489829222249977,0.01673583984375,0.005505745910036444,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),31,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 31, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9565217391304348,0.927536231884058,0.7753623188405797,0.8913043478260869,0.8492753623188406,0.09844410259560403,107
81,0.017614221572875975,0.0012221789063289973,0.015035581588745118,0.002037360221270425,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),29,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 29, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9565217391304348,0.927536231884058,0.7753623188405797,0.8913043478260869,0.8492753623188406,0.09844410259560403,107
124,0.027707624435424804,0.005809295756518312,0.022333669662475585,0.0008917450808433357,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),21,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 21, 'kneighborsclassifier__weights': 'uniform'}",0.6811594202898551,0.9710144927536232,0.9057971014492754,0.7898550724637681,0.8913043478260869,0.8478260869565218,0.10155274226872378,122
176,0.023268699645996094,0.0031167036703292406,0.02028660774230957,0.00022034837527529523,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),21,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 21, 'kneighborsclassifier__weights': 'uniform'}",0.6811594202898551,0.9710144927536232,0.9057971014492754,0.7898550724637681,0.8913043478260869,0.8478260869565218,0.10155274226872378,122
29,0.01546630859375,0.0027741800408924494,0.01348271369934082,0.003078066153279314,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),29,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 29, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9565217391304348,0.927536231884058,0.7681159420289855,0.8913043478260869,0.8478260869565217,0.09956848717285607,124
181,0.021558046340942383,0.0034052207522860317,0.017822265625,0.0028172039626088116,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),25,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 25, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9637681159420289,0.9057971014492754,0.7753623188405797,0.8985507246376812,0.8478260869565217,0.09775896784950755,124
18,0.016842412948608398,0.0005680955014049176,0.018378829956054686,0.001807320929995675,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),19,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 19, 'kneighborsclassifier__weights': 'uniform'}",0.7028985507246377,0.9710144927536232,0.8985507246376812,0.7681159420289855,0.8985507246376812,0.8478260869565217,0.09765148132129285,124
21,0.018490695953369142,0.0011543579745165325,0.014736032485961914,0.0017371390147955564,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),21,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 21, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9637681159420289,0.9130434782608695,0.782608695652174,0.8840579710144928,0.8478260869565217,0.09635229065851976,124
20,0.017679691314697266,0.0005384397177122378,0.01923027038574219,0.002092178800986151,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),21,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 21, 'kneighborsclassifier__weights': 'uniform'}",0.6884057971014492,0.9710144927536232,0.9057971014492754,0.782608695652174,0.8913043478260869,0.8478260869565217,0.10009447333235946,124
133,0.021956682205200195,0.00015155869828684947,0.01777815818786621,0.0007762215762624407,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),29,distance,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 29, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9565217391304348,0.927536231884058,0.7681159420289855,0.8913043478260869,0.8478260869565217,0.09956848717285607,124
73,0.018800973892211914,0.0012735031041947332,0.015057659149169922,0.0017178684033955477,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),21,distance,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 21, 'kneighborsclassifier__weights': 'distance'}",0.6956521739130435,0.9637681159420289,0.9130434782608695,0.782608695652174,0.8840579710144928,0.8478260869565217,0.09635229065851976,124
72,0.019542980194091796,0.0013846617851995774,0.020118188858032227,0.0017737216900945475,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),21,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 21, 'kneighborsclassifier__weights': 'uniform'}",0.6884057971014492,0.9710144927536232,0.9057971014492754,0.782608695652174,0.8913043478260869,0.8478260869565217,0.10009447333235946,124
6,0.02027726173400879,0.006771821561515744,0.021355628967285156,0.0075501866632101825,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),7,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 7, 'kneighborsclassifier__weights': 'uniform'}",0.7101449275362319,0.9420289855072463,0.927536231884058,0.7536231884057971,0.9057971014492754,0.8478260869565217,0.09635229065851976,124
174,0.02590794563293457,0.003535305592987474,0.02457890510559082,0.00298551781427072,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),19,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 19, 'kneighborsclassifier__weights': 'uniform'}",0.7028985507246377,0.9710144927536232,0.8985507246376812,0.7681159420289855,0.8985507246376812,0.8478260869565217,0.09765148132129285,124
110,0.020557594299316407,0.0030671366921916987,0.021089553833007812,0.002213140131721432,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),7,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 7, 'kneighborsclassifier__weights': 'uniform'}",0.7028985507246377,0.9420289855072463,0.927536231884058,0.7536231884057971,0.9130434782608695,0.8478260869565217,0.09935731304929048,124
74,0.01897850036621094,0.0004539498912176928,0.020327949523925783,0.0013486583249214354,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),23,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 23, 'kneighborsclassifier__weights': 'uniform'}",0.6811594202898551,0.9710144927536232,0.9057971014492754,0.7753623188405797,0.8985507246376812,0.846376811594203,0.10404545562781196,135
58,0.016737079620361327,0.0004932810131584706,0.019128942489624025,0.002151436768096106,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),7,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 7, 'kneighborsclassifier__weights': 'uniform'}",0.7028985507246377,0.9420289855072463,0.927536231884058,0.7536231884057971,0.9057971014492754,0.846376811594203,0.09844410259560402,135
22,0.02129678726196289,0.006992948453806215,0.020446586608886718,0.0020596632643759033,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),23,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 23, 'kneighborsclassifier__weights': 'uniform'}",0.6811594202898551,0.9710144927536232,0.9057971014492754,0.7753623188405797,0.8985507246376812,0.846376811594203,0.10404545562781196,135
120,0.022510433197021486,0.003094160229946719,0.020393514633178712,0.0028787590175777143,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='median'),17,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 17, 'kneighborsclassifier__weights': 'uniform'}",0.6811594202898551,0.9710144927536232,0.9202898550724637,0.7753623188405797,0.8840579710144928,0.846376811594203,0.10464932289006199,135
54,0.019638252258300782,0.005187113567199473,0.022409486770629882,0.0056511751378981725,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),3,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 3, 'kneighborsclassifier__weights': 'uniform'}",0.7463768115942029,0.9492753623188406,0.9130434782608695,0.7463768115942029,0.8768115942028986,0.846376811594203,0.08480428312074083,135
2,0.02594270706176758,0.004144884504126097,0.020441341400146484,0.0012852619917883537,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),3,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 3, 'kneighborsclassifier__weights': 'uniform'}",0.7391304347826086,0.9492753623188406,0.9202898550724637,0.7463768115942029,0.8768115942028986,0.846376811594203,0.08772606348070468,135
162,0.022039413452148438,0.00021246260697247314,0.020285987854003908,0.00033213697169890024,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),7,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 7, 'kneighborsclassifier__weights': 'uniform'}",0.6956521739130435,0.9420289855072463,0.927536231884058,0.7536231884057971,0.9130434782608695,0.8463768115942027,0.10149067478267591,141
80,0.026657247543334962,0.00915454278280431,0.023147439956665038,0.005218658651989391,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='most_frequent'),29,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 29, 'kneighborsclassifier__weights': 'uniform'}",0.6884057971014492,0.9637681159420289,0.9130434782608695,0.7753623188405797,0.8913043478260869,0.8463768115942027,0.1002412548741483,141
28,0.016872358322143555,0.004500817013096877,0.018119096755981445,0.005042703930643844,"SimpleImputer(fill_value='missing', strategy='constant')",SimpleImputer(strategy='median'),29,uniform,"{'columntransformer__cat__imputer': SimpleImputer(fill_value='missing', strategy='constant'), 'columntransformer__num__imputer': SimpleImputer(strategy='median'), 'kneighborsclassifier__n_neighbors': 29, 'kneighborsclassifier__weights': 'uniform'}",0.6956521739130435,0.9637681159420289,0.9130434782608695,0.7681159420289855,0.8913043478260869,0.8463768115942027,0.09908211382688237,141
170,0.02186102867126465,0.0001726934349855479,0.01993141174316406,0.00037453343285223135,SimpleImputer(strategy='most_frequent'),SimpleImputer(strategy='most_frequent'),15,uniform,"{'columntransformer__cat__imputer': SimpleImputer(strategy='most_frequent'), 'columntransformer__num__imputer': SimpleImputer(strategy='most_frequent'), 'kneighborsclassifier__n_neighbors': 15, 'kneighborsclassifier__weights': 'uniform'}",0.6739130434782609,0.9710144927536232,0.9202898550724637,0.7681159420289855,0.8985507246376812,0.8463768115942027,0.10916805556676222,141
