,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_perceptron__alpha,param_perceptron__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0020719051361083986,0.00012059997006600627,0.001032400131225586,0.00016904354088733686,1e-06,1000,"{'perceptron__alpha': 1e-06, 'perceptron__max_iter': 1000}",1.0,0.9473684210526315,1.0,0.9473684210526315,0.85,0.9489473684210525,0.05478742601967624,1
1,0.0017392158508300782,0.0002969903365771965,0.0009709835052490234,0.00015949590668380814,1e-06,10000,"{'perceptron__alpha': 1e-06, 'perceptron__max_iter': 10000}",1.0,0.9473684210526315,1.0,0.9473684210526315,0.85,0.9489473684210525,0.05478742601967624,1
2,0.001678609848022461,0.00017319960959734425,0.0007989883422851562,0.00014910259520962993,1e-06,100000,"{'perceptron__alpha': 1e-06, 'perceptron__max_iter': 100000}",1.0,0.9473684210526315,1.0,0.9473684210526315,0.85,0.9489473684210525,0.05478742601967624,1
3,0.001851367950439453,0.00018976497820528485,0.0010498046875,0.00011593865771588996,1e-05,1000,"{'perceptron__alpha': 1e-05, 'perceptron__max_iter': 1000}",1.0,0.9473684210526315,1.0,0.9473684210526315,0.85,0.9489473684210525,0.05478742601967624,1
4,0.0017170429229736329,0.00022125292440887872,0.0010343074798583984,0.00017284866194779966,1e-05,10000,"{'perceptron__alpha': 1e-05, 'perceptron__max_iter': 10000}",1.0,0.9473684210526315,1.0,0.9473684210526315,0.85,0.9489473684210525,0.05478742601967624,1
5,0.0018245697021484375,0.00017829714801923855,0.0013267993927001953,0.0007649398596081587,1e-05,100000,"{'perceptron__alpha': 1e-05, 'perceptron__max_iter': 100000}",1.0,0.9473684210526315,1.0,0.9473684210526315,0.85,0.9489473684210525,0.05478742601967624,1
6,0.001937532424926758,0.0002611574734995733,0.0010468006134033204,0.00016910904605960735,0.0001,1000,"{'perceptron__alpha': 0.0001, 'perceptron__max_iter': 1000}",1.0,0.9473684210526315,1.0,0.9473684210526315,0.85,0.9489473684210525,0.05478742601967624,1
7,0.0018505096435546876,0.0002018833924006447,0.0010963916778564454,0.00022040719505709512,0.0001,10000,"{'perceptron__alpha': 0.0001, 'perceptron__max_iter': 10000}",1.0,0.9473684210526315,1.0,0.9473684210526315,0.85,0.9489473684210525,0.05478742601967624,1
8,0.001625204086303711,0.0003650777390531522,0.0008708000183105469,0.0002090519904924793,0.0001,100000,"{'perceptron__alpha': 0.0001, 'perceptron__max_iter': 100000}",1.0,0.9473684210526315,1.0,0.9473684210526315,0.85,0.9489473684210525,0.05478742601967624,1
