,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
44,23.555020999908447,0.3957307065897109,1.366705322265625,0.04154421117920762,True,balanced_subsample,,sqrt,1,2,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
43,23.839864635467528,1.095530825472061,1.3404994487762452,0.04108805938167884,True,balanced_subsample,,auto,2,5,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
42,25.990244102478027,0.4000841542219601,1.4144447326660157,0.051258045962891234,True,balanced_subsample,,auto,2,2,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
41,25.184388160705566,0.8366009248359175,1.468043041229248,0.08988463992284419,True,balanced_subsample,,auto,1,5,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
40,24.212830305099487,0.2858522047682235,1.7019848346710205,0.1373551650500325,True,balanced_subsample,,auto,1,2,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
39,23.217616891860963,0.23241767989270964,1.4981202125549316,0.06510748718599599,True,balanced_subsample,20,sqrt,2,5,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
38,23.564260387420653,0.31791893881690914,1.4616052627563476,0.09414215907745488,True,balanced_subsample,20,sqrt,2,2,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
37,24.27522020339966,0.1652200457254538,1.401406955718994,0.038343893692363934,True,balanced_subsample,20,sqrt,1,5,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
36,26.769014024734496,1.2938721356853438,1.5012359619140625,0.05011913133687944,True,balanced_subsample,20,sqrt,1,2,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
23,19.115088415145873,0.2502634253826257,1.3528458595275878,0.03665438729921828,True,balanced,,sqrt,2,5,10000,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
35,25.787485885620118,1.3673523479632053,1.7731565952301025,0.30685671383704854,True,balanced_subsample,20,auto,2,5,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
33,23.26542911529541,0.19523002969141728,1.4125235557556153,0.04436831334741064,True,balanced_subsample,20,auto,1,5,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
32,23.106234502792358,0.2885233815421533,1.375273084640503,0.02447049066087177,True,balanced_subsample,20,auto,1,2,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
31,22.989129972457885,0.25605320252514957,1.380143642425537,0.07351443335544745,True,balanced_subsample,10,sqrt,2,5,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
30,22.878849029541016,0.12811869656062577,1.3811261653900146,0.0612821289468499,True,balanced_subsample,10,sqrt,2,2,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
29,22.976065349578857,0.2836717131171702,1.4285144805908203,0.01572850167432589,True,balanced_subsample,10,sqrt,1,5,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
28,23.312281131744385,0.38151537643199096,1.3983690738677979,0.04083144795943033,True,balanced_subsample,10,sqrt,1,2,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
27,23.11242218017578,0.11535270070841461,1.456389808654785,0.048237778857745814,True,balanced_subsample,10,auto,2,5,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
26,22.954515838623045,0.17187177880559035,1.4213197708129883,0.048891995673236495,True,balanced_subsample,10,auto,2,2,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
25,22.87233262062073,0.08881550116579538,1.3691054821014403,0.03341503858636975,True,balanced_subsample,10,auto,1,5,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
34,23.08234610557556,0.12259373767566042,1.403649091720581,0.07336085130657954,True,balanced_subsample,20,auto,2,2,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
47,24.899200916290283,0.09724812061534675,1.510194969177246,0.08027463963877898,True,balanced_subsample,,sqrt,2,5,10000,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10000}",0.8947368421052632,0.8947368421052632,1.0,1.0,0.9,0.9378947368421053,0.05074514018186926,25
