,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_max_depth,param_class_weight,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,94.81818675994873,1.3397032758177982,3.2028221607208254,0.11427324334565132,6000,5,30,balanced_subsample,True,"{'n_estimators': 6000, 'min_samples_split': 5, 'max_depth': 30, 'class_weight': 'balanced_subsample', 'bootstrap': True}",0.7,0.6866666666666666,0.7533333333333333,0.78,0.6933333333333334,0.7226666666666667,0.03714236873915766,1
3,49.95152463912964,0.9355108047282031,1.7232555389404296,0.0978109783653789,3000,5,45,balanced_subsample,True,"{'n_estimators': 3000, 'min_samples_split': 5, 'max_depth': 45, 'class_weight': 'balanced_subsample', 'bootstrap': True}",0.7,0.6933333333333334,0.7666666666666667,0.7666666666666667,0.68,0.7213333333333334,0.03757067414294767,2
4,74.2413115978241,6.887885667919717,2.8447422981262207,0.10719546233863793,6000,5,45,balanced,True,"{'n_estimators': 6000, 'min_samples_split': 5, 'max_depth': 45, 'class_weight': 'balanced', 'bootstrap': True}",0.7133333333333334,0.6733333333333333,0.7466666666666667,0.7666666666666667,0.6866666666666666,0.7173333333333333,0.03517574922206114,3
1,87.20321998596191,0.8758460159966701,3.3862796783447267,0.10133679047027222,6000,10,30,balanced_subsample,True,"{'n_estimators': 6000, 'min_samples_split': 10, 'max_depth': 30, 'class_weight': 'balanced_subsample', 'bootstrap': True}",0.6733333333333333,0.6733333333333333,0.7533333333333333,0.7733333333333333,0.68,0.7106666666666668,0.043532873912838665,4
2,35.27062964439392,0.695220488226948,1.7111311435699463,0.06511618193050424,3000,10,20,balanced,True,"{'n_estimators': 3000, 'min_samples_split': 10, 'max_depth': 20, 'class_weight': 'balanced', 'bootstrap': True}",0.6933333333333334,0.6866666666666666,0.7466666666666667,0.76,0.6533333333333333,0.708,0.03964284999284936,5
