,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlpclassifier__alpha,param_mlpclassifier__hidden_layer_sizes,param_mlpclassifier__max_iter,param_mlpclassifier__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
135,650.1839365482331,174.36017987100163,0.023497581481933594,0.000715023893292389,0.0001,"(3, 3)",100000,lbfgs,"{'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (3, 3), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'lbfgs'}",0.09333333333333334,0.02666666666666667,0.07333333333333333,0.05333333333333334,0.06,0.06133333333333334,0.022070593809662465,72
38,55.64237241744995,13.351448053809856,0.024651098251342773,0.0013512609706482523,1e-06,"(5, 1)",10000,adam,"{'mlpclassifier__alpha': 1e-06, 'mlpclassifier__hidden_layer_sizes': (5, 1), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'adam'}",0.06666666666666667,0.04666666666666667,0.04,0.05333333333333334,0.05333333333333334,0.052000000000000005,0.008844332774281066,73
41,52.32825260162353,10.483695264216022,0.024969148635864257,0.004317064190696071,1e-06,"(5, 1)",100000,adam,"{'mlpclassifier__alpha': 1e-06, 'mlpclassifier__hidden_layer_sizes': (5, 1), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'adam'}",0.06666666666666667,0.04666666666666667,0.04,0.05333333333333334,0.05333333333333334,0.052000000000000005,0.008844332774281066,73
14,31.744724655151366,6.76888642461872,0.03977227210998535,0.006244092915514867,1e-06,"(1, 5)",10000,adam,"{'mlpclassifier__alpha': 1e-06, 'mlpclassifier__hidden_layer_sizes': (1, 5), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'adam'}",0.06,0.05333333333333334,0.03333333333333333,0.05333333333333334,0.05333333333333334,0.05066666666666667,0.009043106644167024,75
17,32.641914415359494,10.344073293710412,0.042705202102661134,0.009559307137368482,1e-06,"(1, 5)",100000,adam,"{'mlpclassifier__alpha': 1e-06, 'mlpclassifier__hidden_layer_sizes': (1, 5), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'adam'}",0.06,0.05333333333333334,0.03333333333333333,0.05333333333333334,0.05333333333333334,0.05066666666666667,0.009043106644167024,75
8,57.69266791343689,5.731510546832533,0.03922171592712402,0.004594398035238254,1e-06,"(1, 3)",10000,adam,"{'mlpclassifier__alpha': 1e-06, 'mlpclassifier__hidden_layer_sizes': (1, 3), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'adam'}",0.06,0.06,0.04666666666666667,0.06,0.02666666666666667,0.05066666666666666,0.013063945294843615,77
11,57.51375770568848,2.782146356345997,0.04438939094543457,0.004216898301405909,1e-06,"(1, 3)",100000,adam,"{'mlpclassifier__alpha': 1e-06, 'mlpclassifier__hidden_layer_sizes': (1, 3), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'adam'}",0.06,0.06,0.04666666666666667,0.06,0.02666666666666667,0.05066666666666666,0.013063945294843615,77
0,63.26160950660706,24.823482524972793,0.048622846603393555,0.006649066010932762,1e-06,"(1, 1)",10000,lbfgs,"{'mlpclassifier__alpha': 1e-06, 'mlpclassifier__hidden_layer_sizes': (1, 1), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'lbfgs'}",0.05333333333333334,0.05333333333333334,0.06,0.04,0.04,0.04933333333333334,0.008,79
3,62.44158535003662,24.86843564196075,0.04259734153747559,0.005332814311836816,1e-06,"(1, 1)",100000,lbfgs,"{'mlpclassifier__alpha': 1e-06, 'mlpclassifier__hidden_layer_sizes': (1, 1), 'mlpclassifier__max_iter': 100000, 'mlpclassifier__solver': 'lbfgs'}",0.05333333333333334,0.05333333333333334,0.06,0.04,0.04,0.04933333333333334,0.008,79
122,23.56645197868347,1.973940436626644,0.03144965171813965,0.0040748687060209645,0.0001,"(1, 5)",10000,adam,"{'mlpclassifier__alpha': 0.0001, 'mlpclassifier__hidden_layer_sizes': (1, 5), 'mlpclassifier__max_iter': 10000, 'mlpclassifier__solver': 'adam'}",0.06,0.04666666666666667,0.03333333333333333,0.05333333333333334,0.05333333333333334,0.04933333333333333,0.009043106644167024,81
